time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-1.01100627891,-0.419049435182,16.0197849641,6.16968507415,0.129709657975,0.0,-1.47586853805,-0.787511304169,4.69595042228,-0.12446711697,0.104193910456,0.0,463.826222174217,463.327940573398,460.6477488890198,462.0257657108278
2.4000000000000017,-1.10200956623,-0.468410244591,16.3021554582,6.16295462766,0.136265255711,0.0,-1.55814657173,-0.858454093034,4.71604968866,-0.0948943347443,0.117833718557,0.0,436.88024796193724,438.02683408091576,435.8674292563514,438.3202984391735
2.4600000000000017,-1.19810534763,-0.522169101049,16.5859124097,6.15799625389,0.143448379519,0.0,-1.64568356474,-0.933951375298,4.7421270186,-0.065394909642,0.123241537013,0.0,439.4537807173661,439.91493074601914,439.0636304446444,441.4985316827927
2.520000000000002,-1.30013171278,-0.581008240559,16.8748800139,6.15412371432,0.150438880158,0.0,-1.75589342043,-1.02767055706,4.88916554818,-0.0628902342308,0.0975627964416,0.0,478.7267166786362,476.77935404990285,478.90373933530867,479.09150898134703
2.580000000000002,-1.40931328342,-0.645884191117,17.1751640902,6.15021505348,0.155920154878,0.0,-1.88402768642,-1.1351630728,5.11892597495,-0.0700811922726,0.0745266913761,0.0,504.4073770230831,502.7465905116326,505.3061595970254,504.78485867687306
2.640000000000002,-1.52501356556,-0.716205635383,17.4810210537,6.14672331308,0.160546921202,0.0,-1.97305717703,-1.20920019188,5.0762524463,-0.0413244761159,0.0818367267616,0.0,423.1016485834342,423.73566788539637,421.43823442490657,423.9141186327382
2.700000000000002,-1.64650625065,-0.791329449635,17.7865273483,6.14472684906,0.165754970209,0.0,-2.07714882622,-1.29508999853,5.10687275078,-0.0207163093799,0.0952284761373,0.0,446.51409313149975,447.6115500382582,446.7177204518904,448.3947889571306
2.760000000000002,-1.77477961977,-0.871992854307,18.0963704081,6.14346950822,0.171414435401,0.0,-2.19913557135,-1.39372196618,5.22037713159,-0.0214387297311,0.0924535112087,0.0,474.3972715215802,474.1910436662491,473.7681644100741,473.7126466671611
2.820000000000002,-1.91005234189,-0.95824412222,18.4104599089,6.14213107042,0.176878907819,0.0,-2.3104417679,-1.48140115794,5.24883197806,-0.024103416376,0.0881654167455,0.0,449.82648645235895,449.48589129941723,449.10440703916885,448.8881651404821
2.880000000000002,-2.05199843433,-1.04969368929,18.7256052368,6.14035034099,0.181701319888,0.0,-2.42155151103,-1.567034155,5.25567066197,-0.0441892140156,0.056386717342,0.0,444.7699898268833,442.1640405849141,443.9843678416793,442.33268652504177
